Date,AWK,BNDX,GLD,JNJ,KO,MCD,MO,MSFT,NRG,NVDA,O,PFE,PG,SCHD,SPLV,SPY,T,TIP,URTH,USMV,VIG,VNQ,VYM,VZ,WMT,XLP,XLV,XOM
2015-02-11,44.11382293701172,40.886661529541016,117.06999969482422,75.56484985351562,30.603626251220703,72.63611602783203,28.374649047851562,36.318580627441406,20.476781845092773,0.49941858649253845,31.317134857177734,21.742847442626953,64.71730041503906,11.428884506225586,30.79258155822754,173.3316650390625,12.442502975463867,87.73593139648438,59.54145431518555,34.04472732543945,66.50977325439453,56.2346305847168,50.17055130004883,29.95216941833496,23.49703598022461,37.733856201171875,59.39552688598633,58.51781463623047
2015-02-12,44.17150115966797,40.94764709472656,117.33999633789062,74.10447692871094,30.45917320251465,73.31459045410156,28.778823852539062,36.92704391479492,20.214765548706055,0.5351769924163818,31.524494171142578,22.13644027709961,65.01203918457031,11.519813537597656,30.98601531982422,174.99853515625,12.522101402282715,87.59622192382812,60.12040710449219,34.209781646728516,66.90180206298828,56.90585708618164,50.664119720458984,29.777772903442383,23.374568939208984,37.9091911315918,59.60706329345703,59.661041259765625
2015-02-13,43.37226867675781,40.86378479003906,117.9800033569336,74.99272155761719,30.32917022705078,73.74639892578125,28.374649047851562,37.595481872558594,20.143310546875,0.5354167819023132,31.719654083251953,21.990432739257812,64.91378784179688,11.56243896484375,30.83338165283203,175.7189483642578,12.540188789367676,87.4178237915039,60.376808166503906,34.234554290771484,67.29383850097656,56.527042388916016,50.81654357910156,29.651500701904297,23.352800369262695,37.733856201171875,59.844024658203125,60.30693435668945
2015-02-17,43.46290588378906,40.85618591308594,116.01000213623047,75.61004638671875,30.199142456054688,72.74405670166016,28.571556091308594,37.61274337768555,19.833656311035156,0.5370966196060181,31.57940101623535,21.95233917236328,64.60395812988281,11.556756019592285,30.83338165283203,175.99534606933594,12.558282852172852,86.97549438476562,60.91440963745117,34.25105667114258,67.38368225097656,56.387489318847656,50.86009216308594,29.57332420349121,23.39362907409668,37.741493225097656,60.27559280395508,60.10025405883789
2015-02-18,44.58348083496094,40.80280685424805,116.33999633789062,75.24868774414062,30.14136505126953,72.92142486572266,28.623376846313477,37.569583892822266,20.57999610900879,0.5308570265769958,32.1099853515625,21.888856887817383,65.18585205078125,11.531182289123535,31.059494018554688,176.01211547851562,12.478681564331055,87.34019470214844,61.170806884765625,34.36660385131836,67.44086456298828,56.912479400634766,50.85283279418945,29.429004669189453,23.48343276977539,37.94731903076172,60.3432731628418,58.78264617919922
2015-02-19,44.32805252075195,40.818050384521484,115.94000244140625,75.80574035644531,30.41582679748535,72.62071228027344,28.74773406982422,37.543704986572266,20.119483947753906,0.5322969555854797,31.341550827026367,21.84442138671875,64.3923568725586,11.5112886428833,30.825313568115234,175.88644409179688,12.333954811096191,87.27035522460938,60.99711608886719,34.21803665161133,67.3020248413086,55.68970489501953,50.70766830444336,29.410966873168945,22.729595184326172,37.703365325927734,60.44482421875,57.768611907958984
2015-02-20,44.44340133666992,40.840919494628906,115.27999877929688,76.00284576416016,30.314714431762695,72.62071228027344,28.815093994140625,37.854393005371094,20.15919303894043,0.5361367464065552,31.695266723632812,21.939651489257812,64.13540649414062,11.551071166992188,30.93029022216797,176.94190979003906,12.330338478088379,87.27810668945312,61.37757110595703,34.44087600708008,67.66138458251953,56.227996826171875,50.932674407958984,29.44705581665039,22.941858291625977,37.810089111328125,61.07947540283203,58.078609466552734
2015-02-23,44.740028381347656,40.901893615722656,115.43000030517578,75.94222259521484,30.2280330657959,72.7132339477539,28.763280868530273,38.10467529296875,20.119483947753906,0.5318169593811035,31.96971893310547,21.831727981567383,64.52840423583984,11.528340339660645,30.994895935058594,176.91676330566406,12.247123718261719,87.44104766845703,61.5181770324707,34.48213577270508,67.5715560913086,56.67989730834961,50.97624588012695,29.3267822265625,23.02351188659668,37.91682815551758,61.35873031616211,57.49087142944336
2015-02-24,44.657623291015625,40.96291732788086,115.26000213623047,76.33638000488281,30.43027114868164,73.22980499267578,28.87209129333496,38.05290222167969,20.54823875427246,0.5374784469604492,31.024402618408203,21.799983978271484,64.61149597167969,11.585172653198242,30.954513549804688,177.41934204101562,12.319486618041992,87.96868133544922,61.91518020629883,34.49864959716797,67.82473754882812,55.563446044921875,51.1577033996582,29.59737777709961,23.015342712402344,38.046409606933594,61.28255844116211,57.755680084228516
2015-02-25,44.87184524536133,41.05438232421875,115.69999694824219,76.7230224609375,30.37249755859375,76.06707763671875,28.83063507080078,37.96660614013672,20.151241302490234,0.5333829522132874,31.164661407470703,22.003131866455078,64.58129119873047,11.585172653198242,30.889909744262695,177.26856994628906,12.377379417419434,88.11613464355469,61.8572883605957,34.506900787353516,67.77574920654297,55.57673645019531,51.012508392333984,29.58535385131836,22.743192672729492,37.91682815551758,61.25718688964844,57.87193298339844
2015-02-26,44.19620895385742,41.06200408935547,116.06999969482422,77.92832946777344,30.66863250732422,77.3891830444336,29.063819885253906,38.027015686035156,19.666913986206055,0.5348284840583801,30.490699768066406,21.958688735961914,64.36213684082031,11.565279960632324,30.809152603149414,177.0592041015625,12.482297897338867,88.05403137207031,61.6505126953125,34.473880767822266,67.69406127929688,54.97197723388672,51.012508392333984,29.68756675720215,22.805782318115234,37.97018814086914,61.426429748535156,57.258338928222656
2015-02-27,44.55875015258789,41.08488845825195,116.16000366210938,77.70848083496094,31.27535057067871,76.914794921875,29.16744041442871,37.845760345458984,19.039682388305664,0.5314555764198303,30.643747329711914,21.787282943725586,64.33189392089844,11.545387268066406,30.80108642578125,176.4560546875,12.504010200500488,88.56616973876953,61.6505126953125,34.45738220214844,67.62872314453125,55.40394592285156,50.83832550048828,29.735679626464844,22.841167449951172,38.12262725830078,61.1302375793457,57.187286376953125
2015-03-02,43.89134979248047,40.98719787597656,115.68000030517578,78.24669647216797,31.203134536743164,77.77025604248047,29.276256561279297,37.87165832519531,18.571226119995117,0.5444649457931519,31.004911422729492,22.07295036315918,64.54351043701172,11.599381446838379,30.881820678710938,177.5701141357422,12.532951354980469,87.8445816040039,61.79109573364258,34.57292175292969,67.97176361083984,55.72295379638672,50.99074172973633,29.747705459594727,22.849334716796875,38.19124221801758,61.680301666259766,56.86436080932617
2015-03-03,44.17150115966797,40.903236389160156,115.47000122070312,77.57962036132812,31.022565841674805,77.56806945800781,29.255538940429688,37.35381317138672,19.16670799255371,0.5343465805053711,30.94368553161621,21.939651489257812,64.35456848144531,11.53970718383789,30.817222595214844,176.84136962890625,12.44973373413086,87.96868133544922,61.452022552490234,34.44087600708008,67.53069305419922,55.61661148071289,50.81654357910156,29.79582405090332,22.68876838684082,38.046409606933594,61.12178039550781,56.593074798583984
2015-03-04,44.02320098876953,40.903236389160156,115.11000061035156,77.0565414428711,30.69753074645996,77.96466064453125,28.908361434936523,37.163944244384766,19.365205764770508,0.5403693914413452,30.815143585205078,21.990432739257812,63.742454528808594,11.477189064025879,30.566858291625977,176.09585571289062,12.301395416259766,88.05403137207031,61.27007293701172,34.2840576171875,67.13864135742188,55.08495330810547,50.555240631103516,29.507164001464844,22.473766326904297,37.779605865478516,61.41796875,56.30888366699219
